Id,SalePrice
1673,363409.7672794465
1674,338445.4684359059
1675,225036.67824537156
1676,215084.83122524302
1677,328472.2490405352
1678,261752.1099268477
1679,503362.60929786385
1680,282778.2466139304
1681,157100.6027223517
1682,467541.1387552791
1683,170227.69769973416
1684,151306.63978648587
1685,153475.5019834675
1686,71851.66542727809
1687,200219.8695436817
1688,155622.1775849216
1689,168674.10021106104
1690,174549.09189102042
1691,146670.70633166097
1692,201448.18000148874
1693,145020.8286507361
1694,182056.46258194358
1695,173726.9819969921
1696,236233.93551771992
1697,225542.36646859723
1698,502813.9789454066
1699,548741.0420643352
1700,248679.61203425826
1701,234970.89782483157
1702,401144.9476807281
1703,390881.86776816525
1704,474414.1951286101
1705,205744.42208730683
1706,435081.5921026826
1707,206076.6125599651
1708,257509.63377577031
1709,391734.5266368728
1710,130109.57993572603
1711,204738.5093577474
1712,278175.3988309575
1713,347555.06879910553
1714,243875.23019429823
1715,204364.23678001808
1716,230796.9723261386
1717,168736.27820199257
1718,143870.64864137024
1719,243575.79057461297
1720,324204.8025002406
1721,136025.57748387518
1722,103423.31983121896
1723,180421.92075752217
1724,255855.2182819827
1725,202624.75361051803
1726,170756.7954300878
1727,166369.26684347683
1728,102129.34031019722
1729,185715.49998547303
1730,253969.01549304687
1731,114802.44430150652
1732,168986.07345191
1733,88816.67196582642
1734,81598.52357314262
1735,50952.89375602853
1736,88744.80818636985
1737,440188.61065183254
1738,199309.41111930052
1739,322077.68687815504
1740,287348.9152175108
1741,199658.30425745007
1742,211099.6435167179
1743,210748.07367402193
1744,161786.2389971455
1745,286061.8949307304
1746,192720.58196316697
1747,198552.8971031501
1748,172555.26539827744
1749,106988.3305647112
1750,108862.09406441078
1751,233542.98326599482
1752,105686.47376001287
1753,181705.28542288113
1754,131787.16395091772
1755,380839.9401853015
1756,121937.21044550261
1757,98813.8892547064
1758,231479.48564363807
1759,334492.23102146765
1760,226404.0034129802
1761,196323.93726899082
1762,242821.81712050343
1763,128866.39614841087
1764,68180.34903545617
1765,213384.2023700577
1766,161022.8417428499
1767,461670.03370332596
1768,136801.3891611216
1769,201620.10964256362
1770,163931.6725797703
1771,97998.94519839948
1772,85959.35215576635
1773,143257.44228194995
1774,276193.48543236114
1775,101289.91584813845
1776,113908.94420327133
1777,171993.7151405194
1778,123611.8733808552
1779,127074.4547006379
1780,96033.68674231539
1781,110029.21723995928
1782,94469.25812681169
1783,199252.41520443902
1784,91643.96823373217
1785,75112.29808331197
1786,143405.19982436413
1787,143655.9035091292
1788,63851.530128741775
1789,62143.86895981732
1790,58716.83592633968
1791,283793.42398231424
1792,286814.9795642404
1793,155174.73959405266
1794,238228.4442159378
1795,95514.1050234417
1796,84904.6777387518
1797,60450.880552872106
1798,113033.73173836118
1799,60215.17884638198
1800,61567.88443923955
1801,154622.6227497164
1802,74489.69867435291
1803,213244.5417389368
1804,70104.3286752902
1805,103896.38869602201
1806,125605.58183674295
1807,110198.31339764227
1808,107185.25788402607
1809,169974.00203345268
1810,193331.049176956
1811,78969.06283215551
1812,74945.13852467485
1813,199763.97360847238
1814,69900.94352266435
1815,43090.579467726915
1816,151801.61558378793
1817,121536.4511387774
1818,88461.06736500448
1819,49104.38515994157
1820,18879.0545652017
1821,86372.26819830174
1822,265116.4732885218
1823,20037.272937058646
1824,88542.1096172686
1825,114301.79916471578
1826,76161.59422685493
1827,130073.09183870147
1828,121380.31651804429
1829,240198.7468434927
1830,311035.3887598619
1831,187076.0177519011
1832,31516.376928421527
1833,279639.54770341556
1834,104684.49787585439
1835,39768.76414561496
1836,206619.08702913916
1837,31277.864680271963
1838,85678.81437374868
1839,102854.96737083119
1840,180305.76038031405
1841,129751.45106254151
1842,73908.23891955776
1843,147816.76432309428
1844,86750.14646396851
1845,282643.9771386827
1846,97395.16559262991
1847,195750.44227241015
1848,54548.53423884021
1849,149545.11080841318
1850,130623.36631870596
1851,84917.54919807565
1852,87380.57200626255
1853,122678.76794478472
1854,109104.14522527163
1855,117907.99221850876
1856,270147.14597012836
1857,87203.17248205382
1858,200494.6248126761
1859,189373.3842971363
1860,126089.44185491011
1861,188058.56335003098
1862,437623.3503710265
1863,368648.73083158507
1864,368990.71057365125
1865,196174.92828434735
1866,220370.21568502404
1867,244495.4925827422
1868,318231.7314798984
1869,211771.37007244318
1870,257773.8206316349
1871,131010.1049221342
1872,166731.89970481567
1873,258380.9551661702
1874,177131.51399717122
1875,258304.02044099587
1876,225890.84690309528
1877,233499.60421361862
1878,145118.85656387202
1879,97477.7234895731
1880,101770.08666134333
1881,412818.6670400748
1882,218592.4116980634
1883,167678.73337299807
1884,200623.49068967754
1885,217751.49577776415
1886,252664.63491351853
1887,238593.32594988192
1888,354306.74804024515
1889,157911.66404033426
1890,132042.62313368122
1891,184439.90845359
1892,61840.50601353521
1893,179547.24674645872
1894,265205.09984437056
1895,132333.29463156016
1896,144937.42863010778
1897,66985.86210561679
1898,90983.42463224838
1899,136966.76236389513
1900,54998.51024788618
1901,268112.4057770258
1902,163205.53092183918
1903,221940.70734649515
1904,66954.69021284305
1905,224713.05126300626
1906,251565.90524761734
1907,203020.57376155944
1908,110975.7078395531
1909,83091.29764149144
1910,95809.38601260225
1911,488179.2046928643
1912,455764.1383907621
1913,213340.36061137173
1914,38074.527570807804
1915,171165.0846177028
1916,3077.658747267481
1917,178554.5340963698
1918,109808.71431816822
1919,181561.3270247456
1920,138792.00365289344
1921,238765.78426089892
1922,324275.40288795205
1923,192331.31778661726
1924,200156.47932534694
1925,220169.53344446767
1926,291633.95425095677
1927,108097.10404365305
1928,204408.91681636244
1929,108827.48996676998
1930,94079.52692424403
1931,143128.90592591747
1932,121511.24166624862
1933,179319.81172427707
1934,222688.99351404037
1935,134637.6711049126
1936,253224.96672963665
1937,192346.2096096382
1938,271493.8407379726
1939,199920.56577895684
1940,184637.91872782112
1941,193990.18452427164
1942,172599.74503760014
1943,256737.61342165788
1944,210771.08308653694
1945,288350.9304060242
1946,212479.95137806117
1947,248756.64825808644
1948,113835.35727456513
1949,111672.68736881661
1950,316562.12812699476
1951,225546.4179265637
1952,120804.13141329403
1953,119843.55118439363
1954,211894.93994521175
1955,87707.80559131474
1956,358820.51135733316
1957,182413.29618372125
1958,399532.4335913141
1959,216330.0331094919
1960,56236.74646939276
1961,110780.8790548226
1962,101232.40392768601
1963,94611.0249540402
1964,123588.88763957827
1965,124844.07718017089
1966,120463.46444054239
1967,416495.6784383748
1968,341179.194890692
1969,351394.7740041823
1970,666598.9215095156
1971,297375.33076691953
1972,592234.5846628413
1973,120915.1323081334
1974,240372.71983791175
1975,488798.026519264
1976,420462.8816809066
1977,578969.6469853675
1978,439177.3324328513
1979,442881.595847877
1980,204672.25807245623
1981,431875.7392260871
1982,290331.7943298811
1983,184892.78619894272
1984,134986.88395897293
1985,274268.29402231384
1986,210704.34747170968
1987,131784.8900233733
1988,171967.4752982332
1989,151315.57668905775
1990,184987.0875474432
1991,345111.41306846275
1992,244908.43190777124
1993,118845.0103698376
1994,230577.05663314534
1995,165505.88601369265
1996,293730.01988570945
1997,246871.93300367126
1998,343510.39667171513
1999,270459.5269904528
2000,292479.18238311075
2001,285280.7769611522
2002,425134.73867260176
2003,320641.0858209753
2004,431729.4197494124
2005,225136.33498405662
2006,186041.7399548125
2007,289743.1982020781
2008,237876.30185367275
2009,186727.23514893546
2010,184709.11332636772
2011,98511.52788658578
2012,199571.97192800354
2013,132221.17364229917
2014,208156.66269135216
2015,159896.25166972456
2016,235244.97811264446
2017,227087.22579570458
2018,51522.484380596245
2019,103622.40920574963
2020,42956.72367744584
2021,45080.831035725954
2022,469412.40228317596
2023,179221.6400896172
2024,314430.4498856639
2025,286694.2944036279
2026,118205.10239169445
2027,167409.09760355108
2028,132698.00557959202
2029,228289.35455849962
2030,298761.22808228247
2031,193066.1432662677
2032,165294.0381019384
2033,221037.8877196924
2034,170496.61976243876
2035,322950.7557331023
2036,231135.73477395915
2037,252484.01633203388
2038,180311.19163907904
2039,140359.29423001857
2040,735945.1094579055
2041,250636.66732956358
2042,207883.07428992644
2043,343719.85669773794
2044,263473.3138184018
2045,183425.01496505123
2046,255941.76983252325
2047,167791.87918538958
2048,166755.94168639538
2049,403259.4330359993
2050,132185.63554361474
2051,81259.9084482808
2052,88294.567297859
2053,141515.1313887798
2054,63855.538283790534
2055,368165.9797684629
2056,81338.25670444073
2057,51694.28057818078
2058,295628.0602500796
2059,116149.35804097891
2060,221753.26191533453
2061,198057.46260640063
2062,135835.52709550853
2063,43432.98896202099
2064,192203.0499349325
2065,87956.79512240783
2066,242773.32900692534
2067,106230.47933616914
2068,462749.51978735876
2069,52907.85695689548
2070,83051.07868023915
2071,103683.61180672387
2072,190847.31889620374
2073,147400.3359365263
2074,205077.02846664868
2075,243682.41633035088
2076,116247.93196691052
2077,140849.76015286025
2078,158743.6078830093
2079,106710.98075359446
2080,134315.1169464531
2081,178364.28786320097
2082,113275.7462395032
2083,248465.0755623189
2084,103729.28106904734
2085,70842.18044973855
2086,106383.69653954118
2087,132109.55530642704
2088,43013.07271777508
2089,104704.03469637671
2090,92171.79293856348
2091,173014.0953309536
2092,245952.27345023397
2093,47141.885147110115
2094,113528.50499834442
2095,329218.413962221
2096,60374.8417298343
2097,54369.58178511558
2098,264662.90526044223
2099,27366.306829094166
2100,60531.40333042333
2101,162645.3880804613
2102,36267.197214660024
2103,61597.55176477022
2104,98508.93840366731
2105,107239.4042966374
2106,40146.40369464399
2107,241237.28301255128
2108,148024.77322409136
2109,178320.86311019637
2110,163200.46560886133
2111,94094.6111668173
2112,116425.99792803929
2113,95098.75616234531
2114,85911.30782229347
2115,148338.70491589498
2116,76963.1347195321
2117,189088.54107400827
2118,188275.4724122157
2119,96034.16387673694
2120,40662.37094687973
2121,48936.721165416355
2122,118891.14834001563
2123,58689.04829665834
2124,190033.31606590777
2125,171163.23608452335
2126,161169.81892440887
2127,626216.7803144307
2128,50054.967843629005
2129,3798.5138629035505
2130,341922.2716203448
2131,202726.7475688811
2132,153505.70091946117
2133,316954.4497514314
2134,187229.5732722802
2135,95836.53741295155
2136,95025.786794473
2137,92047.2313134855
2138,160909.46433271738
2139,116061.96417754322
2140,121383.0259077667
2141,48154.08263386071
2142,129621.5520518602
2143,145922.5348025606
2144,77636.8482023149
2145,123325.07428887153
2146,154198.5478646472
2147,225748.8258637183
2148,52003.47423558551
2149,67103.00671191604
2150,333630.81665854034
2151,68913.23341104346
2152,341788.98397693754
2153,199493.52989257636
2154,69201.54359535381
2155,66902.53396977695
2156,369774.57441980793
2157,292129.31299267634
2158,210212.7198123707
2159,259582.72212772057
2160,152736.62652009074
2161,218729.89792578318
2162,973701.891789946
2163,300511.2649147686
2164,220010.91752440063
2165,139318.39533821685
2166,216587.5607718263
2167,211734.15543437077
2168,193574.05607508388
2169,159186.16425469413
2170,246259.43759379545
2171,185605.11702412346
2172,119821.68817624482
2173,207806.83370545285
2174,214219.90265698667
2175,382435.0625711353
2176,303988.8933698469
2177,222424.67223862288
2178,172343.59191677996
2179,117507.85479139532
2180,493155.0393869202
2181,126465.49060628469
2182,241980.81835454097
2183,163459.46085831607
2184,111657.49130428114
2185,153790.98905834116
2186,470348.7203025611
2187,126303.57017270332
2188,136544.99375892742
2189,597965.5150719015
2190,39174.17563812926
2191,27203.914421747788
2192,80977.34145852234
2193,67099.99856011975
2194,188104.77068277425
2195,70532.41224761476
2196,58472.59321354242
2197,59074.699681121834
2198,143845.3285210957
2199,184698.5774685806
2200,104203.94834960061
2201,94766.40906521968
2202,128763.56452046297
2203,161806.252772424
2204,215419.03022297635
2205,94221.82381011122
2206,110157.69216560425
2207,148341.58477671735
2208,461200.78174249345
2209,503942.71827638795
2210,98564.78187974777
2211,163669.31780019062
2212,242995.46158466552
2213,237276.04760791137
2214,431188.6705410871
2215,181207.97400473987
2216,429286.71490994457
2217,38202.7328123496
2218,24333.93485934755
2219,27721.07239099127
2220,2348.456019249529
2221,176249.21523914527
2222,251321.10271767373
2223,506701.0160265876
2224,215064.5829371352
2225,111501.31929582136
2226,265316.7500522226
2227,223875.59207332818
2228,301006.8205497884
2229,294756.71010313864
2230,297642.1331486242
2231,197773.94274306457
2232,337829.75591081614
2233,169076.00823931012
2234,204533.9400212769
2235,271662.0630281941
2236,334278.8457098255
2237,442355.7391343797
2238,334905.4331713554
2239,118338.94075902847
2240,135025.4337922169
2241,135853.401113538
2242,175804.66128535176
2243,129951.5938147094
2244,168161.32056681684
2245,78548.53342958924
2246,99352.42593549099
2247,146609.8404299924
2248,120175.32182745078
2249,109433.29255506018
2250,165240.1419559272
2251,51682.51729723549
2252,395281.87606667366
2253,194986.741257391
2254,174960.896651748
2255,201775.31587134866
2256,133496.44877954724
2257,264396.9952158617
2258,127202.36078696893
2259,186654.71690552915
2260,6046.591689764292
2261,280015.60604760505
2262,203046.58880456255
2263,338332.5726085384
2264,1052999.549753733
2265,234465.48884295454
2266,397222.09932467574
2267,527653.0172256965
2268,290640.2566880432
2269,158045.6739624742
2270,122189.01935189278
2271,153801.6096847922
2272,95609.57593450868
2273,130348.66724004148
2274,205629.21866198187
2275,233702.97668479523
2276,83053.61160554606
2277,189696.5890502368
2278,302174.77866717114
2279,61141.14768602218
2280,69655.68173457608
2281,162446.90181597148
2282,211644.2768715468
2283,108609.18458578411
2284,77776.12815055398
2285,182071.30684036703
2286,122746.64377024164
2287,315112.22304602584
2288,337095.8225208036
2289,473907.34654528846
2290,579266.4317597827
2291,300213.0860357993
2292,506788.9423342027
2293,389241.99607029447
2294,377642.7497908846
2295,528603.5545441485
2296,494218.30842640327
2297,180305.93170301852
2298,281918.7167762543
2299,309686.1594259095
2300,411262.13815422397
2301,234796.71970173944
2302,504978.69469152455
2303,301269.6262488779
2304,380524.09166589956
2305,183015.85612718348
2306,167636.63169440674
2307,231267.48480460903
2308,137133.39128783098
2309,223557.03326886237
2310,194095.49826708005
2311,231891.7285857558
2312,273572.50818566006
2313,156166.46566183586
2314,106439.73268057796
2315,189019.633448163
2316,220225.83199294438
2317,285060.5823300749
2318,126883.20378925493
2319,107772.95080495835
2320,90854.55823659794
2321,227645.1132234139
2322,103742.6842424303
2323,185912.28123591354
2324,186933.8977846328
2325,253142.287043442
2326,173225.5493811896
2327,121680.84179306847
2328,201273.80091047203
2329,227865.7477129482
2330,202211.06420535236
2331,533766.7881313664
2332,524880.7429174935
2333,322085.85207274935
2334,225372.50985750582
2335,171404.1756105926
2336,318424.3706397394
2337,368677.07021422277
2338,547459.268835509
2339,245200.09706925787
2340,413980.49427753343
2341,408457.28638156725
2342,360517.87819355296
2343,406139.7883316519
2344,320115.3687499735
2345,364604.62519317964
2346,175062.70328888472
2347,245144.0350121575
2348,239306.8696669201
2349,681448.2157152257
2350,291165.9494065263
2351,129750.52678998395
2352,259256.55924807527
2353,391715.9176862297
2354,197070.2403539239
2355,142432.33669862527
2356,140021.55600221577
2357,221783.75959633043
2358,179601.4720064433
2359,122557.31485881397
2360,82217.12579055337
2361,235439.2030616171
2362,354571.6654960044
2363,77920.88146022073
2364,84537.72275762423
2365,230995.35917824408
2366,111404.03808203829
2367,118789.71524970539
2368,190871.0539544886
2369,212021.01869632586
2370,237871.28688178532
2371,162659.97731655856
2372,161084.3357766424
2373,330968.42236439104
2374,402322.1977167098
2375,165569.05002378547
2376,491539.0321996202
2377,477200.81986974296
2378,112775.62972338499
2379,202232.69178209046
2380,119752.1151952423
2381,210383.64189934026
2382,230230.03518664386
2383,143656.21741521946
2384,267037.57381413237
2385,138358.82499730613
2386,69404.22798668398
2387,101889.10912663004
2388,128896.23957311378
2389,102817.40477061106
2390,112887.70854080982
2391,89882.3168717505
2392,124737.7213248681
2393,147996.56253425666
2394,166723.33885777235
2395,282385.12220081035
2396,128359.19376832912
2397,294599.1581357556
2398,172741.5438516503
2399,83358.54926576794
2400,47819.61492952547
2401,41614.494658445445
2402,103367.38468305295
2403,393380.79312201263
2404,220443.47873138238
2405,195591.2530989167
2406,103007.71630049414
2407,65987.57183623503
2408,101364.35628722409
2409,41467.796288843594
2410,318993.41767424357
2411,113059.8089716279
2412,106433.7782838345
2413,126044.54250833398
2414,135340.1206818254
2415,246673.8594203261
2416,84178.47116156109
2417,88675.27736865958
2418,90566.95407786194
2419,211039.236217968
2420,140763.0872819275
2421,108286.22792346844
2422,95054.61403607677
2423,88671.79335915479
2424,125892.61677445733
2425,432581.2199304972
2426,186281.47145926522
2427,88510.38960574595
2428,240114.59322777577
2429,54065.7620261871
2430,128269.66775103514
2431,161989.5935789822
2432,129242.24531134998
2433,159383.6469251791
2434,138364.34831284866
2435,190198.73070143937
2436,84465.00548343692
2437,67029.07694253584
2438,128201.2338732742
2439,118927.56103777769
2440,160215.20539697088
2441,23559.67089512368
2442,66248.88525934044
2443,190680.7870971671
2444,73226.77160845314
2445,48144.46431158467
2446,111254.29251087442
2447,162799.39202747282
2448,180463.2916157966
2449,91498.43255254347
2450,164592.85337592324
2451,100459.18796488282
2452,170160.43088664472
2453,108531.6841217535
2454,135959.45566088354
2455,144802.20770418926
2456,217177.93374734212
2457,165897.22592078947
2458,138264.95265564133
2459,61774.377785002944
2460,146229.82249720086
2461,99617.98139920463
2462,133441.85333468585
2463,88654.64993215885
2464,368713.7930057588
2465,133498.59466325855
2466,160624.2500769563
2467,111552.17081473522
2468,39858.63131623076
2469,30895.883430616188
2470,1428496.288770831
2471,324766.43356917077
2472,225094.39299736664
2473,83291.53496804916
2474,61309.233471876294
2475,356758.02353277965
2476,45420.02963656963
2477,120611.74332879801
2478,203746.17232429882
2479,108465.26167109606
2480,194817.37724018868
2481,124380.77711749017
2482,192266.25307150715
2483,81326.77917697749
2484,164812.56446011012
2485,65672.86336398232
2486,101366.20780588611
2487,241123.45173966905
2488,77373.82104486557
2489,174771.6814887623
2490,124904.56127419944
2491,92945.3690792446
2492,181326.62890237136
2493,196646.3224319387
2494,177818.75854285952
2495,55449.693587326554
2496,178654.45876981554
2497,188733.06493855218
2498,151069.83126545235
2499,96708.82998767472
2500,235075.38916846467
2501,171569.9265691419
2502,222911.2669880044
2503,102960.19687626263
2504,441614.28266368003
2505,183892.62667693457
2506,266518.0855356236
2507,480375.9431863751
2508,274256.0844054429
2509,230893.55664083306
2510,162889.32700514037
2511,165923.087586699
2512,225437.0625356209
2513,193009.50158051253
2514,125760.1611546569
2515,237624.33772712183
2516,180829.10949677386
2517,172859.91320791963
2518,160290.50532709685
2519,190383.5772589183
2520,178647.13497202942
2521,170328.59584891927
2522,192392.58725926155
2523,112725.23522699019
2524,106822.53366044557
2525,181537.6397297129
2526,151003.9563044546
2527,71318.49280694814
2528,109222.66601878582
2529,93575.92785289625
2530,95025.41327652014
2531,400388.4161102664
2532,231871.3603222383
2533,174759.7424748167
2534,255161.0081378638
2535,324380.1472362743
2536,313853.92731944117
2537,170206.08683878294
2538,185188.47845933124
2539,198981.81187880004
2540,203983.99009650256
2541,170869.39574009104
2542,163517.0348713367
2543,93712.39055426176
2544,68465.04190879356
2545,120523.44870462865
2546,134850.08265174905
2547,190953.90072979033
2548,259355.9321627015
2549,318293.8390284753
2550,2620995.1287739314
2551,165318.25830169354
2552,169515.01225506177
2553,22563.47277079025
2554,81879.50935193975
2555,34807.97643900878
2556,78765.6931763646
2557,71872.95283379934
2558,280724.34654801205
2559,162745.2990729978
2560,100940.80033223204
2561,67331.80476678142
2562,68114.84082869532
2563,95438.31945961903
2564,195059.7805109284
2565,200980.7743395373
2566,106649.53355625301
2567,68743.13648835225
2568,588586.756034593
2569,390455.2050769847
2570,95415.55777362335
2571,424538.1657334028
2572,148012.02627254737
2573,300558.0384342444
2574,309034.99786306085
2575,184279.91448381435
2576,80623.13521143077
2577,106033.28191151825
2578,40959.06018350926
2579,37349.00216199292
2580,129956.50674147785
2581,197565.61880995435
2582,60830.215517204626
2583,520629.9477242765
2584,204704.42893398835
2585,246334.8801347831
2586,164493.89644864865
2587,277163.00029390596
2588,33468.49899582027
2589,127372.49463610873
2590,210789.93174080717
2591,422604.3811584626
2592,287723.03256304614
2593,282451.8197145226
2594,144408.17355809698
2595,129040.31495057428
2596,260031.03060149532
2597,193006.56124795257
2598,401945.1172619868
2599,183336.44384712708
2600,61547.79206605174
2601,51435.83201213378
2602,69910.26150889891
2603,71684.95614700529
2604,76707.25179229914
2605,66584.58028462529
2606,68758.18914155899
2607,228870.3260291834
2608,265060.5807611211
2609,102887.93818984616
2610,119835.55554447821
2611,233212.17561046084
2612,185372.7282058956
2613,90673.66344439315
2614,131741.21181645332
2615,122390.51753658017
2616,137177.5128126703
2617,401254.77724184934
2618,171781.0257325743
2619,325701.9392448941
2620,227199.0391981222
2621,193405.15567950683
2622,196214.321578397
2623,200526.9897785235
2624,348340.53048941336
2625,601879.079609009
2626,250353.74645246324
2627,191968.6027551765
2628,795859.003167126
2629,305701.3442082642
2630,568411.4034210991
2631,448848.53619876865
2632,631011.1473578941
2633,577897.2514049856
2634,674813.2937951011
2635,188870.27343866645
2636,99787.7225707785
2637,113423.52610918776
2638,147024.7293110526
2639,153262.40598539307
2640,182215.41453516737
2641,131021.40647912004
2642,254512.78477993424
2643,148398.9868648936
2644,117322.72965579682
2645,80325.2391433634
2646,69469.08493977008
2647,98629.45412222036
2648,129175.42541852103
2649,147656.4663216683
2650,88029.41336134696
2651,80451.69126494392
2652,693017.9433671461
2653,318742.2778113374
2654,398863.5498833416
2655,417401.88415425294
2656,565933.4131996257
2657,308518.3650349283
2658,249801.02865588447
2659,377629.2339054858
2660,391125.1773301145
2661,456748.6813395792
2662,390629.48626854445
2663,408901.96530843136
2664,188612.917000061
2665,449997.5184837354
2666,322537.2916011073
2667,169381.8203450113
2668,174013.57370212403
2669,257069.73599835034
2670,309964.3559067817
2671,193042.3532952631
2672,142100.4131602481
2673,143331.28839660715
2674,149975.7718900904
2675,90318.42131042566
2676,156044.49752239112
2677,196454.44236276203
2678,422120.3025451978
2679,149648.73245650358
2680,252575.03701587758
2681,406174.4434051096
2682,180936.78710809836
2683,867436.2009657986
2684,294887.2931794099
2685,305179.2542034932
2686,357278.8394340315
2687,510079.52459701785
2688,275599.72762016085
2689,146629.16221760717
2690,602707.0482226324
2691,215951.25562698694
2692,144251.6023097489
2693,258095.6582043582
2694,118409.48964608366
2695,189426.64830846974
2696,164765.56834342337
2697,261731.34949518266
2698,176316.90077621737
2699,214631.79753394425
2700,156082.07032393242
2701,70287.35664455307
2702,62047.80920512076
2703,89317.90218491892
2704,184275.85241578572
2705,74918.32360147557
2706,33498.36341932677
2707,77596.04434268686
2708,154293.09311697938
2709,94410.11260194845
2710,123691.29585355693
2711,1202154.39313949
2712,533951.3339362198
2713,132197.6637993046
2714,123616.34388667664
2715,220559.32487168876
2716,124987.59437065969
2717,157896.56702388928
2718,189991.997785537
2719,167169.78770207794
2720,194848.40491719768
2721,163749.68266096248
2722,99122.21919305903
2723,92875.85434186604
2724,151831.9039967951
2725,120212.08124696874
2726,165645.34343279334
2727,240316.9318329316
2728,153970.0341411454
2729,154261.6391469076
2730,135667.574238604
2731,88003.60852057894
2732,86740.77756763068
2733,365693.111529596
2734,99684.1868427049
